PWSID	PWSName	Size	FacilityID	FacilityName	FacilityWaterType	SamplePointID	SamplePointName	SamplePointType	AssociatedFacilityID	AssociatedSamplePointID	CollectionDate	SampleID	Contaminant	MRL	Units	MethodID	AnalyticalResultsSign	AnalyticalResultValue	SampleEventCode	MonitoringRequirement	Region	State	UCMR1SampleType
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFOS	0.004	µg/L	EPA 533	=	0.0052	SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFNA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFHxS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFDoA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	NFDHA	0.02	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFBS	0.003	µg/L	EPA 533	=	0.0032	SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFHxA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFBA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	6:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFMPA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFPeA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFMBA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFPeS	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFHpA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00013	PZ BLASINI	GW	3824013	PZ BLASINI	EP			12/8/2023	3943336	PFHpS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	4:2 FTS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFHxS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFOS	0.004	µg/L	EPA 533	=	0.0125	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFOA	0.004	µg/L	EPA 533	=	0.0051	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFDA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFDoA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFHxA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFUnA	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	ADONA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	HFPO-DA	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFBS	0.003	µg/L	EPA 533	=	0.0090	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	6:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFHpA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	8:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFMPA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFPeA	0.003	µg/L	EPA 533	=	0.0030	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFMBA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFEESA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	NFDHA	0.02	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFPeS	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFHpS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFTrDA	0.007	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFBA	0.005	µg/L	EPA 533	=	0.0053	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	lithium	9	µg/L	EPA 200.7	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFTA	0.008	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			6/27/2023	3854605	PFNA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFTA	0.008	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFHxA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFDoA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFDA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFOA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFOS	0.004	µg/L	EPA 533	=	0.0115	SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFHxS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFTrDA	0.007	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFBS	0.003	µg/L	EPA 533	=	0.0089	SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFNA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	8:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFHpA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFPeS	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	lithium	9	µg/L	EPA 200.7	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	NFDHA	0.02	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFEESA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFMBA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFUnA	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFMPA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	4:2 FTS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	6:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFBA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	HFPO-DA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	ADONA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFHpS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00015	PZ FAGOT	GW	3824015	PZ FAGOT	EP			12/14/2023	3946033	PFPeA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFTA	0.008	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFTrDA	0.007	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFHpA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFNA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFOS	0.004	µg/L	EPA 533	=	0.0250	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFPeS	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFOA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFDA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFDoA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFHxA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFBS	0.003	µg/L	EPA 533	=	0.0064	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	ADONA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	HFPO-DA	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFBA	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	6:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	4:2 FTS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	8:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFMPA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFPeA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFMBA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFEESA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFHpS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	NFDHA	0.02	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFUnA	0.002	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	PFHxS	0.003	µg/L	EPA 533	=	0.0167	SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			9/19/2023	3901083	lithium	9	µg/L	EPA 200.7	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFNA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFHxS	0.003	µg/L	EPA 533	=	0.0133	SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFHpA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFBS	0.003	µg/L	EPA 533	=	0.0054	SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	NEtFOSAA	0.005	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFPeS	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFOS	0.004	µg/L	EPA 533	=	0.0256	SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	6:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFHpS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	4:2 FTS	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	8:2 FTS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFMPA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFPeA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFMBA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFEESA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	ADONA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	lithium	9	µg/L	EPA 200.7	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	NFDHA	0.02	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFOA	0.004	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFTA	0.008	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	HFPO-DA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFTrDA	0.007	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	NMeFOSAA	0.006	µg/L	EPA 537.1	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	9Cl-PF3ONS	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	11Cl-PF3OUdS	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFUnA	0.002	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFHxA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFDoA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFDA	0.003	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00016	PZ FEBLES	GW	3824016	PZ FEBLES	EP			12/10/2023	3943339	PFBA	0.005	µg/L	EPA 533	<		SE2	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	4:2 FTS	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	PFEESA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	8:2 FTS	0.005	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	PFMPA	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	PFPeA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	PFMBA	0.003	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	NFDHA	0.02	µg/L	EPA 533	<		SE1	AM	2	PR	
PR0003824	PONCE URBANO	L	00018	AAA COMERCIAL	GW	3824018	PZ AAA COMERCIAL	EP			6/27/2023	3854607	PFPeS	0.004	µg/L	EPA 533	<		SE1	AM	2	PR	
